field_1,E19301166
"11324","36189"
"11325","38285"
"11326","39883"
"11327","70450"
"11328","73919"
"11329","48489"
"11330","44946"
"11331","39532"
"11332","56050"
"11333","34638"
"11334","43514"
"11335","57493"
"11336","31183"
"11337","51087"
"11338","62650"
"11339","31183"
"11340","62069"
"11341","40914"
"11342","40012"
"11343","78574"
"11344","51838"
"11345","38862"
"11346","59487"
"11347","46482"
"11348","36621"
"11349","36664"
"11350","78461"
"11351","78461"
"11352","106262"
"11353","26602"
"11354","34121"
"11355","63777"
"11356","37734"
"11357","71283"
"11358","41696"
"11359","68559"
"11360","51003"
"11361","71657"
"11362","47758"
"11363","57414"
"11364","57466"
"11365","66934"
"11366","25811"
"11367","84148"
"11368","26602"
"11369","62650"
"11370","39057"
"11371","62659"
"11372","32528"
"11373","29755"
"11374","31639"
"11375","39088"
"11376","66560"
"11377","45935"
"11378","34199"
"11379","65900"
"11380","45935"
"11381","33808"
"11382","61397"
"11383","36224"
"11384","21865"
"11385","69003"
"11386","96675"
"11387","49710"
"11388","41624"
"11389","110107"
"11390","71657"
"11391","54079"
"11392","31586"
"11393","62659"
"11394","37380"
"11395","34638"
"11396","71990"
"11397","36189"
"11398","63752"
"11399","66063"
"11400","59612"
"11401","93136"
"11402","42230"
"11403","61139"
"11404","34199"
"11405","69970"
"11406","54967"
"11407","28791"
"11408","66063"
"11409","69428"
"11410","70799"
"11411","49056"
"11412","41482"
"11413","55908"
"11414","39057"
"11415","47084"
"11416","47620"
"11417","30088"
"11418","35765"
"11419","19969"
"11420","73791"
"11421","28972"
"11422","28972"
"11423","60855"
"11424","38862"
"11425","70553"
"11426","59238"
"11427","64594"
"11428","40980"
"11429","54271"
"11430","68559"
"11431","63752"
"11432","45935"
"11433","81170"
"11434","65311"
"11435","45628"
"11436","64829"
"11437","26029"
"11438","66063"
"11439","65311"
"11440","46430"
"11441","32633"
"11442","57493"
"11443","59238"
"11444","35524"
"11445","59476"
"11446","42158"
"11447","42158"
"11448","42168"
"11449","26052"
"11450","41603"
"11451","41073"
"11452","38285"
"11453","93136"
"11454","42137"
"11455","66934"
"11456","36224"
"11457","40425"
"11458","70799"
"11459","96675"
"11460","32633"
"11461","59612"
"11462","49580"
"11463","68559"
"11464","43274"
"11465","54888"
"11466","51032"
"11467","59238"
"11468","69419"
"11469","21944"
"11470","76416"
"11471","27988"
"11472","37684"
"11473","78574"
"11474","37170"
"11475","30164"
"11476","54967"
"11477","63752"
"11478","50680"
"11479","46461"
"11480","35926"
"11481","32077"
"11482","88017"
"11483","54967"
"11484","41903"
"11485","58120"
"11486","65311"
"11487","24641"
"11488","64829"
"11489","38131"
"11490","46150"
"11491","62263"
"11492","47558"
"11493","22119"
"11494","96675"
"11495","71283"
"11496","69419"
"11497","26162"
"11498","49056"
"11499","57980"
"11500","30170"
"11501","41482"
"11502","78574"
"11503","32264"
"11504","72597"
"11505","66560"
"11506","26777"
"11507","84148"
"11508","41165"
"11509","58767"
"11510","84148"
"11511","46974"
"11512","69404"
"11513","54582"
"11514","54271"
"11515","59612"
"11516","66063"
"11517","48316"
"11518","65311"
"11519","62464"
"11520","41696"
"11521","63909"
"11522","46150"
"11523","88247"
"11524","52796"
"11525","51087"
"11526","30088"
"11527","29559"
"11528","55773"
"11529","99634"
"11530","66560"
"11531","29940"
"11532","106262"
"11533","40012"
"11534","58790"
"11535","39883"
"11536","54271"
"11537","48887"
"11538","56050"
"11539","65900"
"11540","26029"
"11541","32077"
"11542","38862"
"11543","64829"
"11544","41482"
"11545","62650"
"11546","59487"
"11547","56952"
"11548","34121"
"11549","48624"
"11550","41165"
"11551","55202"
"11552","51838"
"11553","26602"
"11554","37613"
"11555","53236"
"11556","34733"
"11557","72133"
"11558","59476"
"11559","64988"
"11560","59387"
"11561","58294"
"11562","81787"
"11563","30170"
"11564","38732"
"11565","63752"
"11566","70799"
"11567","23130"
"11568","25811"
"11569","41603"
"11570","41073"
"11571","45947"
"11572","34530"
"11573","78512"
"11574","69649"
"11575","69649"
"11576","20313"
"11577","117849"
"11578","41359"
"11579","84148"
"11580","60879"
"11581","24731"
"11582","72597"
"11583","62659"
"11584","70724"
"11585","41387"
"11586","69970"
"11587","61307"
"11588","26052"
"11589","94873"
"11590","72597"
"11591","57493"
"11592","21865"
"11593","37334"
"11594","78579"
"11595","37355"
"11596","81398"
"11597","73880"
"11598","58294"
"11599","62464"
"11600","50639"
"11601","62650"
"11602","41603"
"11603","30088"
"11604","37767"
"11605","30164"
"11606","54271"
"11607","42137"
"11608","78574"
"11609","63974"
"11610","37398"
"11611","56952"
"11612","42424"
"11613","52339"
"11614","62464"
"11615","51570"
"11616","54707"
"11617","40980"
"11618","55773"
"11619","57980"
"11620","51003"
"11621","51087"
"11622","31235"
"11623","26029"
"11624","41073"
"11625","32077"
"11626","78051"
"11627","54707"
"11628","53533"
"11629","38131"
"11630","76225"
"11631","63777"
"11632","59387"
"11633","58790"
"11634","36621"
"11635","28972"
"11636","37459"
"11637","54271"
"11638","59238"
"11639","29116"
"11640","74882"
"11641","51032"
"11642","51003"
"11643","31219"
"11644","36991"
"11645","64988"
"11646","52339"
"11647","37170"
"11648","64988"
"11649","36227"
"11650","60858"
"11651","84148"
"11652","32155"
"11653","47605"
"11654","58790"
"11655","67415"
"11656","58294"
"11657","25403"
"11658","62069"
"11659","42230"
"11660","64988"
"11661","99634"
"11662","50639"
"11663","34818"
"11664","85887"
"11665","22119"
"11666","35765"
"11667","69970"
"11668","70799"
"11669","45106"
"11670","47108"
"11671","32644"
"11672","42230"
"11673","61139"
"11674","75649"
"11675","39729"
"11676","81398"
"11677","49056"
"11678","35765"
"11679","35655"
"11680","31219"
"11681","29748"
"11682","47863"
"11683","69003"
"11684","34733"
"11685","50680"
"11686","40914"
"11687","25811"
"11688","47084"
"11689","57414"
"11690","27629"
"11691","48316"
"11692","71657"
"11693","26052"
"11694","33456"
"11695","70553"
"11696","41183"
"11697","40012"
"11698","36206"
"11699","72597"
"11700","70724"
"11701","24063"
"11702","47758"
"11703","63777"
"11704","43514"
"11705","24641"
"11706","60879"
"11707","70060"
"11708","52339"
"11709","49056"
"11710","41165"
"11711","41696"
"11712","26488"
"11713","53439"
"11714","37684"
"11715","84820"
"11716","61307"
"11717","77318"
"11718","66859"
"11719","34121"
"11720","54967"
"11721","32633"
"11722","33786"
"11723","44322"
"11724","30362"
"11725","42417"
"11726","53533"
"11727","48316"
"11728","64594"
"11729","41097"
"11730","64996"
"11731","57493"
"11732","72133"
"11733","43514"
"11734","45935"
"11735","54707"
"11736","54271"
"11737","70450"
"11738","27757"
"11739","58767"
"11740","24949"
"11741","67983"
"11742","43788"
"11743","41603"
"11744","42230"
"11745","26602"
"11746","35765"
"11747","31183"
"11748","69251"
"11749","62464"
"11750","22842"
"11751","70724"
"11752","64988"
"11753","44946"
"11754","70799"
"11755","74920"
"11756","71283"
"11757","41183"
"11758","94873"
"11759","59487"
"11760","57414"
"11761","71657"
"11762","30959"
"11763","31330"
"11764","31330"
"11765","49056"
"11766","39577"
"11767","52771"
"11768","35765"
"11769","34530"
"11770","64988"
"11771","51206"
"11772","26029"
"11773","47084"
"11774","51003"
"11775","70724"
"11776","65900"
"11777","38285"
"11778","36621"
"11779","26052"
"11780","29755"
"11781","38131"
"11782","29748"
"11783","49710"
"11784","69419"
"11785","42446"
"11786","54271"
"11787","28417"
"11788","29940"
"11789","29559"
"11790","45565"
"11791","62069"
"11792","66859"
"11793","76416"
"11794","43454"
"11795","30170"
"11796","31183"
"11797","59236"
"11798","48771"
"11799","42168"
"11800","32633"
"11801","48624"
"11802","51003"
"11803","35926"
"11804","54582"
"11805","33808"
"11806","64197"
"11807","47758"
"11808","64481"
"11809","49307"
"11810","49056"
"11811","61307"
"11812","49056"
"11813","34530"
"11814","48961"
"11815","72133"
"11816","39088"
"11817","78579"
"11818","56988"
"11819","41183"
"11820","41073"
"11821","66859"
"11822","32202"
"11823","63627"
"11824","43564"
"11825","78579"
"11826","47863"
"11827","24641"
"11828","43454"
"11829","45947"
"11830","30164"
"11831","84148"
"11832","55202"
"11833","31039"
"11834","37380"
"11835","47084"
"11836","67983"
"11837","43454"
"11838","50201"
"11839","67415"
"11840","37398"
"11841","35891"
"11842","47108"
"11843","117849"
"11844","32155"
"11845","47957"
"11846","59236"
"11847","76416"
"11848","41097"
"11849","62659"
"11850","43235"
"11851","59236"
"11852","55202"
"11853","33362"
"11854","31355"
"11855","32633"
"11856","59510"
"11857","62659"
"11858","66919"
"11859","55495"
"11860","43514"
"11861","50680"
"11862","64996"
"11863","37613"
"11864","59238"
"11865","29355"
"11866","117849"
"11867","32155"
"11868","34733"
"11869","43514"
"11870","55202"
"11871","64594"
"11872","51943"
"11873","34638"
"11874","34530"
"11875","26777"
"11876","64996"
"11877","84696"
"11878","41359"
"11879","37627"
"11880","51003"
"11881","44322"
"11882","69251"
"11883","39532"
"11884","25008"
"11885","42158"
"11886","53916"
"11887","30170"
"11888","37613"
"11889","56952"
"11890","40012"
"11891","36227"
"11892","43788"
"11893","29940"
"11894","45628"
"11895","49056"
"11896","66934"
"11897","99634"
"11898","46681"
"11899","72133"
"11900","32528"
"11901","70724"
"11902","43454"
"11903","40266"
"11904","55495"
"11905","53236"
"11906","41359"
"11907","63909"
"11908","66589"
"11909","63974"
"11910","43514"
"11911","37380"
"11912","88017"
"11913","81398"
"11914","54888"
"11915","69649"
"11916","42230"
"11917","66859"
"11918","49710"
"11919","39057"
"11920","24650"
"11921","66560"
"11922","62263"
"11923","34530"
"11924","71139"
"11925","46309"
"11926","32633"
"11927","36224"
"11928","26026"
"11929","81170"
"11930","78461"
"11931","66063"
"11932","73791"
"11933","56988"
"11934","64988"
"11935","69970"
"11936","31219"
"11937","70553"
"11938","63398"
"11939","42932"
"11940","112841"
"11941","64594"
"11942","45628"
"11943","69419"
"11944","41183"
"11945","47620"
"11946","39088"
"11947","59236"
"11948","36991"
"11949","54418"
"11950","34199"
"11951","46681"
"11952","36189"
"11953","36224"
"11954","35265"
"11955","39532"
"11956","68559"
"11957","51032"
"11958","64988"
"11959","41624"
"11960","70450"
"11961","56050"
"11962","71990"
"11963","117849"
"11964","54888"
"11965","61141"
"11966","62125"
"11967","65900"
"11968","66560"
"11969","93136"
"11970","47084"
"11971","29355"
"11972","53533"
"11973","47797"
"11974","32633"
"11975","32202"
"11976","49580"
"11977","59885"
"11978","53916"
"11979","69649"
"11980","70553"
"11981","27757"
"11982","54452"
"11983","26162"
"11984","54452"
"11985","55908"
"11986","119331"
"11987","69404"
"11988","54888"
"11989","24731"
"11990","54888"
"11991","54888"
"11992","84696"
"11993","84696"
"11994","69003"
"11995","37734"
"11996","35926"
"11997","81398"
"11998","59612"
"11999","37627"
"12000","45565"
"12001","32077"
"12002","19591"
"12003","66560"
"12004","78579"
"12005","65311"
"12006","88247"
"12007","71657"
"12008","29274"
"12009","54707"
"12010","54888"
"12011","54715"
"12012","70724"
"12013","64829"
"12014","66919"
"12015","110107"
"12016","37684"
"12017","57554"
"12018","50386"
"12019","50386"
"12020","60879"
"12021","59214"
"12022","56516"
"12023","64829"
"12024","40012"
"12025","30959"
"12026","54271"
"12027","55202"
"12028","47620"
"12029","31039"
"12030","51943"
"12031","69251"
"12032","99634"
"12033","43274"
"12034","34530"
"12035","31183"
"12036","45935"
"12037","48624"
"12038","51003"
"12039","54715"
"12040","62125"
"12041","41696"
"12042","56050"
"12043","67983"
"12044","62659"
"12045","47957"
"12046","43788"
"12047","57414"
"12048","55495"
"12049","51943"
"12050","48438"
"12051","49580"
"12052","28791"
"12053","67983"
"12054","67983"
"12055","96675"
"12056","54079"
"12057","40914"
"12058","51003"
"12059","52339"
"12060","78051"
"12061","26777"
"12062","53236"
"12063","50530"
"12064","70553"
"12065","42932"
"12066","63752"
"12067","34733"
"12068","43454"
"12069","58767"
"12070","64988"
"12071","26488"
"12072","26939"
"12073","35547"
"12074","41097"
"12075","27988"
"12076","47108"
"12077","38285"
"12078","69419"
"12079","59476"
"12080","47957"
"12081","47797"
"12082","66934"
"12083","29355"
"12084","65900"
"12085","43788"
"12086","32633"
"12087","46974"
"12088","66589"
"12089","33845"
"12090","70799"
"12091","51943"
"12092","78051"
"12093","57414"
"12094","37334"
"12095","41097"
"12096","54551"
"12097","52771"
"12098","20313"
"12099","34530"
"12100","54707"
"12101","32077"
"12102","47757"
"12103","62069"
"12104","41183"
"12105","59510"
"12106","47605"
"12107","57980"
"12108","47108"
"12109","24650"
"12110","24650"
"12111","62069"
"12112","47797"
"12113","45106"
"12114","35547"
"12115","55495"
"12116","42137"
"12117","41068"
"12118","72597"
"12119","29268"
"12120","59476"
"12121","52796"
"12122","76914"
"12123","40266"
"12124","58294"
"12125","65311"
"12126","64988"
"12127","39577"
"12128","66859"
"12129","59487"
"12130","62069"
"12131","47758"
"12132","37398"
"12133","33456"
"12134","47758"
"12135","55495"
"12136","62659"
"12137","119331"
"12138","32264"
"12139","75649"
"12140","54452"
"12141","42446"
"12142","56952"
"12143","66589"
"12144","26777"
"12145","62464"
"12146","47084"
"12147","47757"
"12148","59476"
"12149","71139"
"12150","41624"
"12151","37734"
"12152","47084"
"12153","36189"
"12154","62659"
"12155","31183"
"12156","48624"
"12157","44322"
"12158","24731"
"12159","53236"
"12160","47558"
"12161","53533"
"12162","88247"
"12163","61139"
"12164","36621"
"12165","70724"
"12166","52378"
"12167","48771"
"12168","30164"
"12169","37767"
"12170","66589"
"12171","64481"
"12172","46974"
"12173","26275"
"12174","119331"
"12175","42424"
"12176","110107"
"12177","22119"
"12178","61307"
"12179","41183"
"12180","29274"
"12181","62464"
"12182","54715"
"12183","66560"
"12184","51206"
"12185","64594"
"12186","30170"
"12187","71990"
"12188","78574"
"12189","48961"
"12190","70060"
"12191","21759"
"12192","70724"
"12193","64481"
"12194","37355"
"12195","38131"
"12196","32077"
"12197","32077"
"12198","59387"
"12199","73880"
"12200","41603"
"12201","40914"
"12202","33398"
"12203","66859"
"12204","45565"
"12205","84148"
"12206","67983"
"12207","30164"
"12208","54888"
"12209","52378"
"12210","54582"
"12211","29559"
"12212","30164"
"12213","69003"
"12214","26488"
"12215","32528"
"12216","51032"
"12217","42180"
"12218","35765"
"12219","51570"
"12220","54079"
"12221","47605"
"12222","43947"
"12223","66560"
"12224","70724"
"12225","66934"
"12226","32633"
"12227","54888"
"12228","39532"
"12229","23399"
"12230","30170"
"12231","71139"
"12232","71657"
"12233","60879"
"12234","70799"
"12235","29355"
"12236","73880"
"12237","65900"
"12238","53236"
"12239","73919"
"12240","28791"
"12241","42446"
"12242","64996"
"12243","57493"
"12244","96675"
"12245","66919"
"12246","42137"
"12247","47108"
"12248","42230"
"12249","36057"
"12250","45935"
"12251","56050"
"12252","54888"
"12253","45628"
"12254","64988"
"12255","66560"
"12256","48961"
"12257","65608"
"12258","56050"
"12259","51003"
"12260","62659"
"12261","39993"
"12262","69404"
"12263","45935"
"12264","84148"
"12265","74861"
"12266","26488"
"12267","57414"
"12268","59277"
"12269","46838"
"12270","85887"
"12271","99634"
"12272","50201"
"12273","43235"
"12274","88247"
"12275","112841"
"12276","26939"
"12277","34530"
"12278","34530"
"12279","54452"
"12280","54967"
"12281","26111"
"12282","41097"
"12283","112841"
"12284","26111"
"12285","62069"
"12286","78579"
"12287","36189"
"12288","99634"
"12289","70799"
"12290","61307"
"12291","49710"
"12292","38285"
"12293","61397"
"12294","46482"
"12295","33808"
"12296","63777"
"12297","25403"
"12298","32644"
"12299","54715"
"12300","35891"
"12301","59277"
"12302","29355"
"12303","99634"
"12304","42230"
"12305","30667"
"12306","34530"
"12307","69419"
"12308","42168"
"12309","30164"
"12310","52771"
"12311","42230"
"12312","29559"
"12313","76225"
"12314","70450"
"12315","51032"
"12316","37734"
"12317","88247"
"12318","43454"
"12319","65608"
"12320","57554"
"12321","57554"
"12322","32644"
"12323","42417"
"12324","110107"
"12325","66919"
"12326","32633"
"12327","32633"
"12328","28438"
"12329","59612"
"12330","53236"
"12331","18193"
"12332","56988"
"12333","40012"
"12334","66934"
"12335","43564"
"12336","50386"
"12337","69003"
"12338","88247"
"12339","64197"
"12340","71283"
"12341","40266"
"12342","39577"
"12343","45628"
"12344","59277"
"12345","60855"
"12346","40012"
"12347","32202"
"12348","71283"
"12349","37830"
"12350","24650"
"12351","47797"
"12352","64594"
"12353","106262"
"12354","34733"
"12355","46694"
"12356","43514"
"12357","54967"
"12358","84148"
"12359","74861"
"12360","76416"
"12361","29268"
"12362","14328"
"12363","47758"
"12364","45106"
"12365","29559"
"12366","29559"
"12367","64996"
"12368","45565"
"12369","69251"
"12370","48489"
"12371","27988"
"12372","56952"
"12373","61141"
"12374","51206"
"12375","51838"
"12376","54582"
"12377","54582"
"12378","78512"
"12379","60855"
"12380","26029"
"12381","49056"
"12382","26275"
"12383","60855"
"12384","84148"
"12385","32277"
"12386","41696"
"12387","39088"
"12388","59387"
"12389","36664"
"12390","34834"
"12391","51003"
"12392","52339"
"12393","25811"
"12394","85887"
"12395","33845"
"12396","45565"
"12397","35547"
"12398","99634"
"12399","30959"
"12400","54967"
"12401","71990"
"12402","60879"
"12403","36189"
"12404","61141"
"12405","34199"
"12406","34199"
"12407","31183"
"12408","57414"
"12409","35239"
"12410","29017"
"12411","47757"
"12412","119331"
"12413","70724"
"12414","55202"
"12415","31355"
"12416","51003"
"12417","78512"
"12418","54551"
"12419","37684"
"12420","49710"
"12421","56988"
"12422","55202"
"12423","55202"
"12424","41603"
"12425","47605"
"12426","54715"
"12427","59238"
"12428","46461"
"12429","65608"
"12430","45565"
"12431","48624"
"12432","96675"
"12433","72597"
"12434","59387"
"12435","38285"
"12436","34638"
"12437","59236"
"12438","38732"
"12439","43514"
"12440","46974"
"12441","41834"
"12442","42137"
"12443","69970"
"12444","48961"
"12445","47863"
"12446","61397"
"12447","69003"
"12448","69419"
"12449","29017"
"12450","66859"
"12451","70450"
"12452","49710"
"12453","44946"
"12454","34733"
"12455","67983"
"12456","69419"
"12457","51838"
"12458","37504"
"12459","21010"
"12460","32077"
"12461","70553"
"12462","53533"
"12463","70450"
"12464","41073"
"12465","33398"
"12466","26777"
"12467","54418"
"12468","37734"
"12469","44946"
"12470","59236"
"12471","54967"
"12472","43788"
"12473","21944"
"12474","29274"
"12475","40425"
"12476","31219"
"12477","64481"
"12478","59277"
"12479","24063"
"12480","54888"
"12481","47758"
"12482","59487"
"12483","42446"
"12484","64481"
"12485","48624"
"12486","50680"
"12487","43788"
"12488","36224"
"12489","67415"
"12490","71990"
"12491","45628"
"12492","47084"
"12493","59238"
"12494","42424"
"12495","39532"
"12496","34305"
"12497","88247"
"12498","38285"
"12499","34530"
"12500","30170"
"12501","63398"
"12502","39532"
"12503","74861"
"12504","70799"
"12505","62659"
"12506","43514"
"12507","73919"
"12508","38131"
"12509","84148"
"12510","24650"
"12511","36621"
"12512","34530"
"12513","73490"
"12514","55908"
"12515","50639"
"12516","31639"
"12517","23416"
"12518","53916"
"12519","54079"
"12520","64197"
"12521","49710"
"12522","59770"
"12523","32202"
"12524","84148"
"12525","30164"
"12526","35524"
"12527","71283"
"12528","69404"
"12529","76416"
"12530","81787"
"12531","35926"
"12532","78574"
"12533","59387"
"12534","24650"
"12535","76416"
"12536","69419"
"12537","42137"
"12538","59487"
"12539","43235"
"12540","33845"
"12541","41834"
"12542","36224"
"12543","61141"
"12544","46309"
"12545","26939"
"12546","47558"
"12547","57414"
"12548","39883"
"12549","66919"
"12550","48438"
"12551","66063"
"12552","62659"
"12553","33398"
"12554","57493"
"12555","49580"
"12556","55773"
"12557","58120"
"12558","58767"
"12559","63752"
"12560","69251"
"12561","37334"
"12562","39057"
"12563","78512"
"12564","39088"
"12565","64594"
"12566","32644"
"12567","29017"
"12568","37170"
"12569","70724"
"12570","57493"
"12571","69419"
"12572","52339"
"12573","63752"
"12574","78579"
"12575","70799"
"12576","70724"
"12577","53236"
"12578","76416"
"12579","66589"
"12580","57554"
"12581","54888"
"12582","21944"
"12583","35765"
"12584","43454"
"12585","43514"
"12586","34834"
"12587","34818"
"12588","69419"
"12589","45106"
"12590","23399"
"12591","53236"
"12592","54271"
"12593","44330"
"12594","44322"
"12595","54888"
"12596","26162"
"12597","70724"
"12598","29863"
"12599","70060"
"12600","30088"
"12601","65311"
"12602","60855"
"12603","32644"
"12604","49580"
"12605","56952"
"12606","59510"
"12607","35765"
"12608","69970"
"12609","42446"
"12610","40980"
"12611","36991"
"12612","54271"
"12613","30362"
"12614","34530"
"12615","69649"
"12616","67983"
"12617","37459"
"12618","37504"
"12619","37613"
"12620","65311"
"12621","41609"
"12622","73919"
"12623","45628"
"12624","51943"
"12625","59510"
"12626","31586"
"12627","55908"
"12628","42446"
"12629","66560"
"12630","48961"
"12631","32202"
"12632","32837"
"12633","58294"
"12634","76225"
"12635","34530"
"12636","119331"
"12637","45935"
"12638","73490"
"12639","119331"
"12640","36621"
"12641","70799"
"12642","66560"
"12643","63777"
"12644","88017"
"12645","51032"
"12646","29268"
"12647","35891"
"12648","66063"
"12649","33398"
"12650","34834"
"12651","29755"
"12652","50201"
"12653","37398"
"12654","42446"
"12655","28417"
"12656","39993"
"12657","48771"
"12658","72597"
"12659","64988"
"12660","71283"
"12661","66934"
"12662","32528"
"12663","73791"
"12664","42417"
"12665","41603"
"12666","32644"
"12667","66063"
"12668","33362"
"12669","99634"
"12670","56952"
"12671","60855"
"12672","42137"
"12673","26275"
"12674","36621"
"12675","41696"
"12676","63777"
"12677","70060"
"12678","41696"
"12679","59885"
"12680","48316"
"12681","43274"
"12682","29268"
"12683","84148"
"12684","69419"
"12685","26457"
"12686","36664"
"12687","51943"
"12688","63777"
"12689","50639"
"12690","66859"
"12691","63909"
"12692","94873"
"12693","54551"
"12694","31639"
"12695","39577"
"12696","66859"
"12697","44946"
"12698","63752"
"12699","61397"
"12700","119331"
"12701","21865"
"12702","59487"
"12703","42168"
"12704","35547"
"12705","49710"
"12706","29940"
"12707","32202"
"12708","66919"
"12709","51838"
"12710","29017"
"12711","23848"
"12712","43514"
"12713","50386"
"12714","41165"
"12715","72133"
"12716","35655"
"12717","59916"
"12718","59277"
"12719","28417"
"12720","71283"
"12721","24641"
"12722","52339"
"12723","37334"
"12724","74920"
"12725","33786"
"12726","39883"
"12727","54888"
"12728","63398"
"12729","29863"
"12730","62659"
"12731","74882"
"12732","36513"
"12733","54582"
"12734","54582"
"12735","50639"
"12736","41696"
"12737","35239"
"12738","59510"
"12739","59885"
"12740","27988"
"12741","41183"
"12742","51003"
"12743","66063"
"12744","60879"
"12745","42230"
"12746","42446"
"12747","26052"
"12748","53236"
"12749","47957"
"12750","45935"
"12751","69003"
"12752","38131"
"12753","71657"
"12754","54888"
"12755","29274"
"12756","60879"
"12757","66934"
"12758","36991"
"12759","67983"
"12760","69419"
"12761","46694"
"12762","44946"
"12763","62125"
"12764","69419"
"12765","29755"
"12766","59236"
"12767","33398"
"12768","29017"
"12769","37380"
"12770","47757"
"12771","61139"
"12772","61397"
"12773","99634"
"12774","29559"
"12775","40266"
"12776","54888"
"12777","47758"
"12778","37334"
"12779","71657"
"12780","29755"
"12781","73880"
"12782","71139"
"12783","47084"
"12784","53439"
"12785","37767"
"12786","59236"
"12787","41387"
"12788","47108"
"12789","36621"
"12790","23848"
"12791","51003"
"12792","76914"
"12793","54888"
"12794","54079"
"12795","54888"
"12796","33808"
"12797","37627"
"12798","112841"
"12799","47620"
"12800","50530"
"12801","59238"
"12802","32633"
"12803","62659"
"12804","33808"
"12805","73490"
"12806","26602"
"12807","40980"
"12808","52378"
"12809","63752"
"12810","59476"
"12811","28947"
"12812","54452"
"12813","119331"
"12814","84148"
"12815","41073"
"12816","66560"
"12817","32077"
"12818","56988"
"12819","42424"
"12820","42424"
"12821","32077"
"12822","24641"
"12823","52771"
"12824","71990"
"12825","48438"
"12826","40012"
"12827","71283"
"12828","45565"
"12829","29748"
"12830","44355"
"12831","49056"
"12832","49307"
"12833","65311"
"12834","41073"
"12835","32202"
"12836","51003"
"12837","71691"
"12838","43454"
"12839","29755"
"12840","46694"
"12841","78051"
"12842","32528"
"12843","47084"
"12844","26602"
"12845","57414"
"12846","42230"
"12847","66919"
"12848","55495"
"12849","46974"
"12850","38285"
"12851","44946"
"12852","56516"
"12853","38285"
"12854","51206"
"12855","30959"
"12856","50639"
"12857","36189"
"12858","62745"
"12859","96675"
"12860","36991"
"12861","36991"
"12862","41834"
"12863","41834"
"12864","59236"
"12865","48771"
"12866","72597"
"12867","45935"
"12868","54707"
"12869","57493"
"12870","59476"
"12871","84148"
"12872","72597"
"12873","37613"
"12874","43454"
"12875","38862"
"12876","20313"
"12877","66919"
"12878","62069"
"12879","31639"
"12880","29355"
"12881","54452"
"12882","46974"
"12883","50530"
"12884","76225"
"12885","63752"
"12886","26052"
"12887","29355"
"12888","87146"
"12889","37380"
"12890","36224"
"12891","40266"
"12892","54551"
"12893","62659"
"12894","32633"
"12895","60879"
"12896","51206"
"12897","59612"
"12898","73919"
"12899","34834"
"12900","33845"
"12901","77318"
"12902","35524"
"12903","70450"
"12904","55202"
"12905","72597"
"12906","39993"
"12907","49580"
"12908","49580"
"12909","34733"
"12910","52378"
"12911","69649"
"12912","39577"
"12913","48771"
"12914","35547"
"12915","37398"
"12916","57414"
"12917","42180"
"12918","66934"
"12919","71990"
"12920","56988"
"12921","21944"
"12922","29755"
"12923","41387"
"12924","36991"
"12925","41097"
"12926","36206"
"12927","37398"
"12928","22842"
"12929","24731"
"12930","41359"
"12931","26052"
"12932","57980"
"12933","31639"
"12934","39057"
"12935","81398"
"12936","49056"
"12937","41183"
"12938","41183"
"12939","41165"
"12940","47605"
"12941","39532"
"12942","37734"
"12943","37734"
"12944","33362"
"12945","34638"
"12946","47558"
"12947","28522"
"12948","47084"
"12949","39166"
"12950","29268"
"12951","48624"
"12952","62745"
"12953","33808"
"12954","61397"
"12955","42230"
"12956","48771"
"12957","71139"
"12958","27629"
"12959","73490"
"12960","53916"
"12961","57980"
"12962","31183"
"12963","44330"
"12964","59476"
"12965","65608"
"12966","33786"
"12967","46461"
"12968","26777"
"12969","73919"
"12970","35239"
"12971","30088"
"12972","39057"
"12973","28947"
"12974","37334"
"12975","31355"
"12976","36224"
"12977","41359"
"12978","37398"
"12979","56050"
"12980","19591"
"12981","62659"
"12982","36224"
"12983","22842"
"12984","58790"
"12985","66560"
"12986","44322"
"12987","47084"
"12988","54967"
"12989","64594"
"12990","49580"
"12991","49580"
"12992","51087"
"12993","39993"
"12994","28522"
"12995","29559"
"12996","33398"
"12997","51087"
"12998","51943"
"12999","66560"
"13000","32837"
"13001","43788"
"13002","37830"
"13003","41097"
"13004","41482"
"13005","37334"
"13006","35655"
"13007","117849"
"13008","40012"
"13009","59236"
"13010","36224"
"13011","36224"
"13012","33808"
"13013","71283"
"13014","62464"
"13015","58294"
"13016","66560"
"13017","39088"
"13018","41387"
"13019","69419"
"13020","43788"
"13021","45565"
"13022","50530"
"13023","47758"
"13024","61307"
"13025","64988"
"13026","32644"
"13027","56516"
"13028","63974"
"13029","42424"
"13030","30164"
"13031","35926"
"13032","36189"
"13033","70450"
"13034","47558"
"13035","78051"
"13036","70553"
"13037","61307"
"13038","53236"
"13039","48887"
"13040","54551"
"13041","70553"
"13042","61139"
"13043","54452"
"13044","34199"
"13045","29559"
"13046","29355"
"13047","31639"
"13048","52339"
"13049","40914"
"13050","41073"
"13051","46974"
"13052","62659"
"13053","62650"
"13054","32202"
"13055","73791"
"13056","63627"
"13057","41482"
"13058","117849"
"13059","52378"
"13060","32264"
"13061","26777"
"13062","64481"
"13063","73490"
"13064","52771"
"13065","59387"
"13066","51206"
"13067","69003"
"13068","70450"
"13069","47620"
"13070","71990"
"13071","63752"
